SLAB气,SLAB辨捞,SLAB吝樊,SLAB弥檬历厘困摹,楷林备盒,窜困郴鉴辑,乞闭TS,傈窜_沥沥LT,己盒AS,己盒C,己盒B,己盒CA,己盒CU,己盒CR,己盒MO,己盒MN,己盒N,己盒P,己盒S,己盒TOTALAL,己盒SOLAL,己盒V,沥沥_厘涝LT,傈历厘困摹内靛,惯瘤具靛器牢飘,胶墨俏咯何,前疙,岿备盒,沥沥_拘楷累诀瘤矫LT,厘涝柯档,HCR角利备盒
1330,11790,30.66,2GA,2楷林,17.0,328.0,0.0,0.004,0.0378,0,0,0.02,0.02,0.0,0.203,26.0,0.0109,0.0036,0.02,0.018,0.0,16.9,5GG,5A,0,HR,9,14.2,232,1
1200,9000,20.6,2GC,2楷林,1.0,298.0,9.8,0.007,0.0024,0,0,0.011,0.02,0.0,0.095,13.0,0.0087,0.003,0.04,0.039,0.002,11.0,3GB,4C,1,HR,4,3.1,357,0
1220,8700,20.75,2GD,2楷林,39.0,496.0,0.0,0.007,0.156,0,2,0.025,0.02,0.0,0.808,36.0,0.0076,0.0022,0.043,0.042,0.001,9.3,5GG,4C,0,PO,1,1.1,439,0
1200,11590,27.19,3GC,2楷林,13.0,258.0,0.0,0.004,0.0022,1,0,0.008,0.01,0.0,0.062,18.0,0.0071,0.0036,0.029,0.028,0.003,4.0,3GB,4C,0,HR,6,-3.9,638,0
900,11700,20.59,2GA,2楷林,43.0,396.0,0.0,0.005,0.0659,0,0,0.021,0.02,0.0,0.486,30.0,0.0129,0.0024,0.042,0.04,0.001,6.3,5GG,5A,0,BP,8,-6.1,571,0
1000,10990,21.49,2GA,2楷林,67.0,338.0,0.0,0.006,0.038,0,0,0.008,0.01,0.0,0.21,16.0,0.0066,0.0024,0.02,0.018,0.0,10.9,3GB,5A,0,HGI,2,3.9,376,0
1310,9990,25.39,2GC,2楷林,27.0,452.0,0.0,0.004,0.0568,0,0,0.012,0.02,0.0,0.789,37.0,0.0105,0.0021,0.035,0.033,0.001,4.2,5GG,4C,0,PO,9,-6.3,531,0
1260,9410,23.18,2GA,2楷林,13.0,373.0,0.0,0.005,0.0392,19,0,0.021,0.02,0.0,0.193,16.0,0.0091,0.003,0.023,0.022,0.0,7.1,3GB,5A,0,HR,7,-1.6,587,0
1340,11450,29.55,3GC,2楷林,43.0,338.0,0.0,0.005,0.0399,0,0,0.012,0.02,0.0,0.212,17.0,0.0069,0.0027,0.027,0.026,0.0,6.4,3GB,4C,0,HGI,1,-2.4,456,0
1570,10450,32.07,2GC,2楷林,12.0,325.0,0.0,0.006,0.036,0,0,0.014,0.01,0.0,0.203,33.0,0.0058,0.0027,0.028,0.026,0.0,12.0,5GG,4C,0,HR,11,-1.6,492,0
1110,9030,19.6,2GA,2楷林,33.0,302.0,0.0,0.004,0.0195,0,0,0.011,0.02,0.0,0.144,20.0,0.0086,0.0034,0.032,0.03,0.0,12.1,5GG,5A,0,HR,7,-2.1,359,0
1220,11630,27.74,2GB,2楷林,22.0,519.0,0.0,0.005,0.0807,2,0,0.017,0.02,0.0,0.915,32.0,0.0189,0.0018,0.026,0.025,0.001,12.0,5GG,5A,0,HR,8,4.8,475,0
1100,11810,25.4,2GB,2楷林,73.0,528.0,0.0,0.007,0.0814,4,1,0.017,0.02,0.0,0.906,31.0,0.0216,0.0024,0.028,0.027,0.002,10.6,5GG,5A,0,GI,1,-1.3,402,0
1100,9770,21.01,2GA,2楷林,72.0,461.0,0.0,0.007,0.062,0,0,0.019,0.02,0.0,0.794,26.0,0.0103,0.0026,0.025,0.023,0.001,11.6,3GB,5A,0,PO,10,2.2,362,0
1240,8760,21.24,2GA,2楷林,25.0,322.0,0.0,0.005,0.0387,0,0,0.02,0.02,0.0,0.192,16.0,0.0072,0.003,0.017,0.016,0.0,8.8,5GG,5A,0,HR,6,0.3,540,0
1510,11850,34.98,2GA,2楷林,5.0,276.0,0.0,0.006,0.0025,0,0,0.016,0.02,0.0,0.094,11.0,0.0098,0.0036,0.03,0.028,0.001,15.3,5GG,5A,0,GI,2,13.4,478,0
1020,11860,23.65,2GA,2楷林,59.0,345.0,0.0,0.005,0.0458,0,0,0.014,0.02,0.0,0.327,17.0,0.0057,0.0036,0.022,0.019,0.0,14.0,5GG,5A,0,HR,10,8.1,400,0
1190,7990,18.59,2GA,2楷林,35.0,480.0,0.0,0.007,0.0678,2,0,0.017,0.02,0.01,0.869,35.0,0.0105,0.0023,0.036,0.032,0.002,13.1,3GB,5A,0,PO,4,-2.1,583,0
1230,7180,17.27,2GB,2楷林,78.0,524.0,0.0,0.006,0.1468,0,0,0.017,0.02,0.0,0.786,41.0,0.0109,0.0031,0.022,0.02,0.001,22.0,5GG,5A,0,HR,10,11.0,330,0
1220,10900,26.0,2GA,2楷林,15.0,338.0,0.0,0.003,0.0383,0,0,0.011,0.02,0.0,0.197,21.0,0.0105,0.0031,0.022,0.019,0.0,11.4,3GB,5A,0,HGI,9,3.8,258,1
1290,10070,25.4,2GC,2楷林,93.0,416.0,0.0,0.006,0.1146,0,0,0.013,0.02,0.0,0.292,30.0,0.0088,0.003,0.02,0.019,0.0,9.6,3GB,4C,0,HGI,10,-2.0,508,0
1040,11790,23.97,2GA,2楷林,59.0,339.0,0.0,0.005,0.0486,0,1,0.011,0.01,0.0,0.281,19.0,0.0067,0.0033,0.019,0.018,0.0,11.9,3GB,5A,0,CR,2,-0.7,429,0
1070,9120,19.08,2GA,2楷林,79.0,331.0,0.0,0.006,0.0388,0,3,0.015,0.02,0.0,0.196,27.0,0.0071,0.0032,0.022,0.02,0.0,4.2,3GB,5A,0,HR,10,-4.4,480,0
1080,11810,24.94,2GA,2楷林,77.0,322.0,0.0,0.005,0.0372,0,2,0.019,0.02,0.0,0.186,22.0,0.0085,0.0041,0.022,0.02,0.0,14.8,5GG,5A,0,CR,5,8.2,373,0
1270,10350,25.7,3GB,2楷林,45.0,462.0,0.0,0.004,0.1444,0,0,0.018,0.01,0.0,0.511,33.0,0.006,0.0035,0.022,0.021,0.0,7.1,3GB,5A,0,HR,5,-8.3,607,0
1570,10490,32.2,3GC,2楷林,2.0,244.0,0.0,0.005,0.0015,0,0,0.008,0.01,0.0,0.06,15.0,0.0066,0.0032,0.029,0.027,0.004,12.0,3GB,4C,0,GI,4,2.5,368,0
1340,10350,26.68,2GC,2楷林,46.0,311.0,7.0,0.004,0.0016,5,0,0.055,0.02,0.0,0.203,22.0,0.0443,0.0088,0.033,0.032,0.0,6.5,3GB,4C,1,GA,6,-4.4,317,0
1260,11540,28.43,2GB,2楷林,27.0,431.0,0.0,0.006,0.1167,0,0,0.017,0.02,0.0,0.445,31.0,0.0086,0.0024,0.021,0.02,0.0,15.1,5GG,5A,0,HGI,2,5.1,500,0
1570,7780,23.88,2GA,2楷林,30.0,327.0,0.0,0.005,0.0367,0,0,0.009,0.02,0.0,0.175,16.0,0.01,0.0027,0.019,0.018,0.0,12.9,5GG,5A,0,HR,4,0.0,578,0
1270,11420,27.9,2GA,2楷林,28.0,274.0,10.0,0.005,0.0021,0,1,0.013,0.03,0.0,0.096,18.0,0.0099,0.0044,0.029,0.028,0.001,6.4,3GB,5A,1,CR,5,1.2,176,1
1430,8640,24.15,2GA,2楷林,56.0,326.0,0.0,0.005,0.0344,0,0,0.015,0.01,0.0,0.219,19.0,0.0052,0.0029,0.025,0.024,0.0,19.4,5GG,5A,0,FH,7,6.7,507,0
1290,10480,26.43,2GB,2楷林,35.0,339.0,0.0,0.004,0.0408,0,0,0.018,0.02,0.0,0.183,15.0,0.0087,0.0036,0.023,0.021,0.0,6.4,5GG,5A,0,HGI,3,-7.3,595,0
1300,10360,26.33,2GA,2楷林,10.0,336.0,0.0,0.006,0.0379,0,0,0.016,0.02,0.0,0.191,20.0,0.0071,0.0028,0.016,0.015,0.0,4.2,5GG,5A,0,HGI,12,-7.5,692,0
1290,8940,22.55,3GC,2楷林,40.0,291.0,0.0,0.007,0.0021,0,0,0.007,0.01,0.0,0.094,16.0,0.009,0.0026,0.043,0.042,0.001,8.0,3GB,4C,0,HR,1,1.0,538,0
1000,10300,20.14,2GB,2楷林,110.0,333.0,0.0,0.005,0.0397,0,0,0.009,0.02,0.0,0.205,14.0,0.0071,0.0035,0.026,0.024,0.0,11.3,3GB,5A,0,HR,4,-1.3,410,0
1370,8430,22.58,2GA,2楷林,33.0,323.0,0.0,0.005,0.0354,0,0,0.013,0.02,0.0,0.188,26.0,0.0063,0.0027,0.02,0.017,0.0,12.9,5GG,5A,0,HR,3,-0.3,342,0
1290,9160,23.1,2GA,2楷林,54.0,338.0,0.0,0.006,0.0431,0,1,0.011,0.03,0.0,0.2,25.0,0.0118,0.0039,0.032,0.03,0.0,17.5,5GG,5A,0,HR,11,12.1,451,0
1310,8210,20.37,2GB,2楷林,38.0,349.0,11.4,0.005,0.0496,0,0,0.009,0.02,0.0,0.286,17.0,0.0079,0.0029,0.028,0.026,0.0,3.6,3GB,5A,1,HR,5,-12.5,275,1
1410,11620,32.03,2GB,2楷林,33.0,564.0,0.0,0.007,0.0833,1,7,0.023,0.02,0.0,1.08,33.0,0.017,0.0021,0.029,0.027,0.001,11.6,3GB,5A,0,GI,2,-1.4,350,0
1360,8340,22.17,2GC,2楷林,46.0,341.0,0.0,0.004,0.0402,0,0,0.018,0.02,0.0,0.198,21.0,0.0075,0.0032,0.026,0.026,0.0,8.9,5GG,4C,0,HR,3,-3.8,556,0
1190,11500,26.75,2GC,2楷林,75.0,516.0,0.0,0.006,0.1699,0,0,0.018,0.02,0.0,0.805,24.0,0.0104,0.0031,0.027,0.025,0.001,11.7,5GG,4C,0,PO,12,-1.1,314,0
1090,10930,22.92,2GA,2楷林,78.0,340.0,11.8,0.008,0.0468,0,0,0.012,0.02,0.0,0.186,19.0,0.0081,0.0028,0.028,0.027,0.0,3.0,3GB,5A,1,HR,1,-6.4,278,1
1260,8920,21.97,2GB,2楷林,79.0,454.0,0.0,0.006,0.061,0,1,0.01,0.02,0.0,0.803,32.0,0.0113,0.0017,0.039,0.038,0.001,12.7,3GB,5A,0,PO,10,1.9,460,0
1480,10050,29.08,2GB,2楷林,28.0,545.0,0.0,0.006,0.15,0,1,0.018,0.02,0.0,0.879,28.0,0.0085,0.0028,0.03,0.028,0.001,12.0,5GG,5A,0,HR,10,-2.0,606,0
1200,9110,21.03,2GA,2楷林,32.0,276.0,11.4,0.005,0.0016,0,0,0.012,0.02,0.0,0.097,17.0,0.0092,0.0032,0.036,0.034,0.001,3.6,3GB,5A,1,HR,11,-8.0,336,0
930,8530,15.51,2GA,2楷林,65.0,307.0,0.0,0.004,0.0024,17,1,0.067,0.07,0.0,0.542,12.0,0.0149,0.003,0.024,0.023,0.002,7.4,3GB,5A,0,BP,9,-1.4,462,0
1390,11150,30.3,2GA,2楷林,21.0,342.0,0.0,0.006,0.0463,0,0,0.032,0.02,0.0,0.181,13.0,0.0099,0.0033,0.031,0.03,0.0,14.6,5GG,5A,0,HR,3,7.4,429,0
1290,9550,24.08,2GC,2楷林,33.0,339.0,0.0,0.004,0.0396,0,0,0.017,0.02,0.0,0.195,25.0,0.0058,0.0035,0.028,0.028,0.0,6.2,3GB,4C,0,HGI,8,-0.9,629,0
1010,9680,19.11,2GA,2楷林,71.0,307.0,0.0,0.007,0.0173,0,0,0.02,0.03,0.0,0.145,17.0,0.0105,0.0033,0.031,0.03,0.0,17.2,5GG,5A,0,HR,11,-2.3,395,0
1300,11840,30.09,2GB,2楷林,4.0,326.0,0.0,0.004,0.0405,0,0,0.025,0.02,0.0,0.182,16.0,0.0095,0.0035,0.024,0.023,0.0,3.9,5GG,5A,0,HR,6,-7.3,579,0
1060,10180,21.1,2GA,2楷林,82.0,329.0,0.0,0.006,0.0379,0,0,0.018,0.02,0.0,0.231,24.0,0.0096,0.0038,0.026,0.025,0.0,4.1,5GG,5A,0,HGI,10,-4.7,583,0
1320,11190,28.88,2GA,2楷林,26.0,322.0,0.0,0.005,0.0363,0,0,0.011,0.02,0.0,0.191,15.0,0.0075,0.0032,0.029,0.028,0.0,4.1,3GB,5A,0,HR,3,-4.9,681,0
1500,11840,33.89,2GA,2楷林,16.0,255.0,8.9,0.004,0.0021,0,0,0.017,0.01,0.0,0.072,24.0,0.0062,0.003,0.033,0.031,0.002,9.8,3GB,5A,1,EG,3,-1.4,190,1
1130,10010,22.11,2GA,2楷林,33.0,332.0,0.0,0.005,0.0382,0,0,0.02,0.02,0.0,0.18,19.0,0.0088,0.0037,0.02,0.019,0.0,5.5,5GG,5A,0,HR,5,-1.2,634,0
1270,10960,27.21,2GC,2楷林,7.0,319.0,0.0,0.005,0.0013,4,0,0.053,0.02,0.0,0.201,14.0,0.0445,0.0087,0.038,0.037,0.001,16.0,5GG,4C,0,HR,12,6.7,326,0
1380,11850,31.97,2GA,2楷林,61.0,266.0,0.0,0.005,0.0018,0,0,0.014,0.02,0.0,0.102,22.0,0.0098,0.0038,0.03,0.028,0.001,10.1,3GB,5A,0,CR,5,2.0,401,0
1280,9260,23.17,2GB,2楷林,41.0,326.0,0.0,0.004,0.0394,0,0,0.012,0.01,0.0,0.15,14.0,0.0065,0.003,0.024,0.023,0.0,10.9,5GG,5A,0,PO,11,-0.9,519,0
1100,8890,19.12,3GC,2楷林,85.0,368.0,0.0,0.005,0.0395,16,0,0.017,0.02,0.0,0.184,19.0,0.0086,0.0038,0.026,0.025,0.0,6.6,3GB,4C,0,HR,12,-1.5,516,0
1270,8770,21.77,2GB,2楷林,60.0,435.0,0.0,0.006,0.1192,0,0,0.015,0.01,0.0,0.453,30.0,0.0085,0.0036,0.026,0.025,0.0,11.5,5GG,5A,0,HR,11,3.9,569,0
1000,9790,19.14,2GA,2楷林,41.0,333.0,0.0,0.006,0.0391,0,0,0.013,0.02,0.0,0.197,35.0,0.0099,0.0032,0.031,0.029,0.0,11.6,3GB,5A,0,HR,3,-1.3,427,0
1570,10600,32.54,2GA,2楷林,43.0,323.0,0.0,0.006,0.0339,0,0,0.011,0.02,0.0,0.171,11.0,0.008,0.003,0.02,0.019,0.0,11.1,3GB,5A,0,HR,2,-0.9,401,0
1290,11650,29.38,2GA,2楷林,26.0,325.0,0.0,0.006,0.0411,0,0,0.019,0.02,0.0,0.201,15.0,0.0093,0.003,0.03,0.03,0.0,6.2,3GB,5A,0,CR,4,-3.5,419,0
1190,11290,26.27,2GC,2楷林,63.0,326.0,0.0,0.007,0.0301,0,0,0.017,0.01,0.0,0.211,20.0,0.0072,0.0035,0.016,0.014,0.0,9.5,5GG,4C,0,CR,10,-4.5,503,0
1370,8630,23.11,3GC,2楷林,29.0,338.0,0.0,0.006,0.0382,0,0,0.018,0.03,0.0,0.195,24.0,0.0113,0.0034,0.021,0.02,0.0,12.8,3GB,4C,0,HGI,10,0.5,366,0
1220,9130,21.78,2GC,2楷林,76.0,310.0,0.0,0.007,0.0016,6,0,0.053,0.02,0.0,0.197,17.0,0.0447,0.0095,0.041,0.039,0.001,15.1,5GG,4C,0,GI,10,3.0,338,0
1130,9080,20.06,2GA,2楷林,48.0,333.0,0.0,0.005,0.0404,0,1,0.01,0.02,0.0,0.183,27.0,0.0082,0.0034,0.034,0.033,0.0,10.1,5GG,5A,0,HR,3,5.3,366,0
1400,10990,30.08,2GA,2楷林,38.0,326.0,0.0,0.005,0.0406,0,1,0.019,0.03,0.0,0.193,17.0,0.0097,0.0033,0.028,0.028,0.0,4.1,5GG,5A,0,HR,4,-5.7,561,0
1100,11480,24.69,2GB,2楷林,48.0,427.0,0.0,0.006,0.112,0,0,0.016,0.03,0.0,0.444,38.0,0.0142,0.0031,0.018,0.017,0.001,14.1,5GG,5A,0,HGI,10,-1.5,392,0
1080,10800,22.28,3GC,2楷林,47.0,327.0,0.0,0.005,0.0377,0,0,0.017,0.02,0.0,0.195,19.0,0.0079,0.0025,0.032,0.032,0.0,4.9,3GB,4C,0,BP,6,-3.9,529,0
1260,8330,20.52,3GC,2楷林,77.0,324.0,0.0,0.006,0.0404,0,0,0.012,0.02,0.0,0.203,22.0,0.0072,0.0043,0.024,0.022,0.0,6.0,3GB,4C,0,HR,12,-6.7,600,0
1510,11830,34.08,2GA,2楷林,7.0,266.0,10.8,0.006,0.0017,0,1,0.019,0.02,0.0,0.074,18.0,0.0093,0.0035,0.035,0.033,0.001,4.2,3GB,5A,1,EG,10,-2.9,339,0
1310,7940,20.02,3GC,2楷林,25.0,452.0,0.0,0.007,0.0039,10,1,0.094,0.02,0.06,0.574,17.0,0.0838,0.0092,0.045,0.043,0.002,5.1,5GG,4C,0,CR,11,-3.2,700,0
1260,6720,16.55,2GB,2楷林,77.0,418.0,0.0,0.007,0.1101,0,0,0.02,0.02,0.0,0.474,30.0,0.0101,0.0034,0.03,0.029,0.0,11.9,5GG,5A,0,HR,10,-3.5,401,0
1100,11320,24.34,2GA,2楷林,89.0,291.0,0.0,0.006,0.0326,0,0,0.01,0.01,0.0,0.271,18.0,0.0188,0.0035,0.027,0.026,0.0,18.1,5GG,5A,0,GI,2,0.5,327,0
990,10560,20.13,2GA,2楷林,78.0,327.0,0.0,0.006,0.0359,0,1,0.011,0.02,0.0,0.188,19.0,0.0087,0.0033,0.028,0.028,0.0,9.2,5GG,5A,0,HR,5,-4.9,547,0
1570,7350,22.56,2GA,2楷林,12.0,324.0,0.0,0.006,0.0365,0,0,0.024,0.02,0.0,0.199,35.0,0.0083,0.0028,0.028,0.027,0.0,7.6,5GG,5A,0,HR,3,-6.6,549,0
1250,11510,28.13,2GB,2楷林,62.0,531.0,0.0,0.006,0.0752,0,0,0.029,0.02,0.0,0.889,36.0,0.0191,0.0022,0.031,0.029,0.001,12.3,5GG,5A,0,CR,11,5.7,526,0
960,8830,16.57,2GA,2楷林,31.0,336.0,0.0,0.004,0.035,0,0,0.022,0.02,0.0,0.193,13.0,0.0127,0.0043,0.026,0.024,0.0,4.5,3GB,5A,0,HR,6,-1.3,529,0
1520,9400,27.57,2GC,2楷林,10.0,473.0,0.0,0.004,0.0716,0,0,0.018,0.03,0.0,0.602,30.0,0.0194,0.0018,0.031,0.029,0.002,7.0,5GG,4C,0,HR,9,-3.4,653,0
1190,8430,19.61,2GB,2楷林,60.0,529.0,0.0,0.007,0.1391,0,0,0.012,0.02,0.0,0.858,30.0,0.0096,0.0026,0.024,0.022,0.001,5.7,5GG,5A,0,HR,12,0.8,592,0
1200,9540,22.38,3GC,2楷林,35.0,415.0,0.0,0.004,0.1132,0,0,0.014,0.02,0.0,0.29,25.0,0.0115,0.0027,0.029,0.027,0.0,1.2,3GB,4C,0,HGI,7,-3.3,695,0
1190,11680,27.17,2GC,2楷林,74.0,273.0,0.0,0.005,0.0016,0,0,0.012,0.02,0.0,0.101,17.0,0.0095,0.0038,0.03,0.027,0.001,14.2,3GB,4C,0,FH,12,5.4,254,1
1320,11400,29.2,2GD,2楷林,6.0,432.0,0.0,0.004,0.0554,0,0,0.01,0.01,0.0,0.785,32.0,0.0085,0.0023,0.026,0.025,0.0,4.3,5GG,4C,0,PO,6,-2.2,618,0
1070,11870,24.83,2GC,2楷林,43.0,292.0,0.0,0.007,0.0021,0,3,0.017,0.02,0.0,0.151,17.0,0.0094,0.0036,0.034,0.033,0.002,7.6,5GG,4C,0,GA,4,0.2,508,0
1250,8810,21.53,2GA,2楷林,15.0,358.0,0.0,0.004,0.0404,13,0,0.008,0.02,0.0,0.221,17.0,0.0086,0.0029,0.034,0.034,0.0,8.3,5GG,5A,0,HR,5,-0.4,468,0
1220,10940,26.09,2GB,2楷林,19.0,484.0,0.0,0.004,0.1775,0,0,0.027,0.02,0.0,0.799,25.0,0.0115,0.0036,0.019,0.017,0.001,6.3,3GB,5A,0,HR,9,-3.2,602,0
960,9680,18.17,3GC,2楷林,30.0,336.0,0.0,0.004,0.0345,0,0,0.008,0.02,0.0,0.174,14.0,0.0074,0.0033,0.018,0.018,0.0,1.5,3GB,4C,0,HR,4,-3.2,752,0
1380,10750,28.69,2GB,2楷林,28.0,312.0,0.0,0.007,0.0404,0,1,0.012,0.02,0.0,0.141,19.0,0.0071,0.0033,0.028,0.026,0.0,10.2,3GB,5A,0,CR,11,-1.1,417,0
1090,9450,20.14,2GA,2楷林,63.0,325.0,0.0,0.006,0.0326,0,1,0.013,0.02,0.0,0.187,16.0,0.0081,0.003,0.024,0.022,0.0,16.3,3GB,5A,0,HR,12,9.1,318,0
1200,10260,24.07,3GC,2楷林,39.0,502.0,0.0,0.006,0.1934,0,0,0.009,0.01,0.0,0.45,33.0,0.0039,0.0029,0.033,0.032,0.0,12.1,3GB,4C,0,HR,4,1.2,449,0
1240,7340,17.79,2GA,2楷林,32.0,455.0,0.0,0.007,0.0551,0,0,0.017,0.02,0.0,0.804,24.0,0.0108,0.0027,0.032,0.031,0.002,15.7,5GG,5A,0,PO,2,0.8,341,0
1560,9540,29.1,2GB,2楷林,15.0,430.0,0.0,0.006,0.1163,0,0,0.017,0.02,0.0,0.447,25.0,0.0091,0.0033,0.012,0.01,0.0,20.8,5GG,5A,0,HGI,12,5.5,473,0
1240,11690,28.34,2GB,2楷林,43.0,531.0,0.0,0.007,0.0776,2,0,0.018,0.02,0.0,0.901,35.0,0.0206,0.0018,0.027,0.026,0.001,5.1,5GG,5A,0,GI,10,-9.8,411,0
970,11330,21.49,2GB,2楷林,46.0,551.0,0.0,0.008,0.0826,2,2,0.012,0.02,0.0,1.081,31.0,0.02,0.0021,0.029,0.028,0.001,7.6,3GB,5A,0,GI,4,-5.5,522,0
1550,10120,30.67,2GD,2楷林,4.0,523.0,0.0,0.006,0.0751,2,0,0.024,0.02,0.0,0.896,43.0,0.0191,0.0024,0.027,0.027,0.0,7.4,5GG,4C,0,FH,2,1.2,452,0
1310,8620,22.08,3GC,2楷林,2.0,321.0,0.0,0.005,0.0302,0,1,0.013,0.02,0.0,0.19,22.0,0.0098,0.0028,0.031,0.029,0.0,8.3,3GB,4C,0,HR,12,-1.4,326,0
1370,9050,24.24,2GA,2楷林,5.0,319.0,0.0,0.006,0.019,0,0,0.016,0.02,0.0,0.201,19.0,0.0073,0.0041,0.016,0.014,0.0,7.5,5GG,5A,0,HR,12,-4.9,566,0
1070,9110,19.06,2GB,2楷林,35.0,344.0,0.0,0.004,0.0414,0,0,0.01,0.02,0.0,0.235,17.0,0.0076,0.0029,0.028,0.026,0.0,10.0,3GB,5A,0,PO,9,0.7,333,0
1190,11600,26.99,2GA,2楷林,35.0,286.0,0.0,0.005,0.0019,0,0,0.018,0.02,0.0,0.146,19.0,0.0088,0.0035,0.034,0.032,0.001,10.1,3GB,5A,0,HR,12,-3.0,339,0
1380,11850,31.46,2GA,2楷林,34.0,297.0,12.8,0.006,0.0195,0,0,0.02,0.03,0.0,0.187,20.0,0.0124,0.0092,0.02,0.018,0.0,1.6,3GB,5A,1,HR,3,-7.8,352,0
1240,10910,26.45,2GA,2楷林,43.0,343.0,0.0,0.004,0.0446,0,0,0.022,0.02,0.0,0.195,26.0,0.0073,0.0035,0.027,0.026,0.0,8.6,5GG,5A,0,HGI,8,1.3,496,0
1130,9090,20.08,2GC,2楷林,72.0,331.0,0.0,0.007,0.0423,0,2,0.016,0.02,0.0,0.189,14.0,0.0068,0.0032,0.028,0.026,0.0,11.9,5GG,4C,0,HR,1,5.2,312,0
1270,8290,20.58,3GC,2楷林,32.0,316.0,0.0,0.005,0.0336,0,0,0.012,0.02,0.0,0.201,23.0,0.0067,0.003,0.018,0.017,0.0,3.6,3GB,4C,0,HR,12,-4.5,680,0
1240,9350,22.67,2GC,2楷林,31.0,337.0,0.0,0.005,0.0367,0,0,0.009,0.02,0.0,0.189,16.0,0.0075,0.0032,0.02,0.019,0.0,8.5,3GB,4C,0,HGI,12,0.2,432,0
1230,11720,28.18,2GA,2楷林,33.0,274.0,0.0,0.007,0.0021,0,0,0.016,0.02,0.0,0.1,19.0,0.0099,0.004,0.023,0.02,0.001,4.7,3GB,5A,0,GI,11,-9.7,649,0
1030,9270,18.67,2GA,2楷林,72.0,317.0,0.0,0.005,0.0354,0,0,0.026,0.02,0.0,0.177,22.0,0.0085,0.0035,0.02,0.018,0.0,6.1,3GB,5A,0,HR,10,-3.1,542,0
1370,10610,28.42,3GC,2楷林,15.0,354.0,0.0,0.006,0.0573,0,0,0.014,0.02,0.0,0.356,31.0,0.0071,0.0028,0.031,0.029,0.0,10.7,3GB,4C,0,CR,1,2.1,508,0
1390,7910,21.5,2GC,2楷林,40.0,344.0,0.0,0.007,0.0413,0,0,0.009,0.02,0.0,0.19,19.0,0.0078,0.0024,0.025,0.024,0.0,10.4,5GG,4C,0,HGI,1,2.1,513,0
1200,10330,24.23,2GA,2楷林,75.0,286.0,0.0,0.005,0.0023,0,0,0.01,0.01,0.0,0.091,18.0,0.0095,0.0027,0.034,0.033,0.001,19.9,5GG,5A,0,HR,2,8.2,286,1
1390,11230,30.3,3GC,2楷林,3.0,315.0,0.0,0.006,0.0012,4,0,0.054,0.02,0.0,0.202,19.0,0.045,0.0088,0.039,0.038,0.0,6.4,3GB,4C,0,GI,1,0.8,505,0
960,10770,20.21,2GB,2楷林,83.0,329.0,0.0,0.005,0.0386,0,0,0.013,0.02,0.0,0.192,18.0,0.009,0.0029,0.029,0.028,0.0,10.8,5GG,5A,0,HR,6,1.9,461,0
1290,7810,19.7,2GB,2楷林,44.0,393.0,0.0,0.006,0.0763,0,0,0.025,0.01,0.0,0.428,25.0,0.0099,0.003,0.027,0.026,0.0,8.7,5GG,5A,0,HR,11,2.0,407,0
1170,11000,25.16,2GB,2楷林,32.0,424.0,0.0,0.006,0.1219,0,0,0.025,0.02,0.0,0.49,25.0,0.0074,0.0026,0.024,0.022,0.001,11.2,5GG,5A,0,HR,1,0.7,381,0
1070,9280,19.41,2GB,2楷林,28.0,349.0,0.0,0.004,0.0415,0,7,0.016,0.02,0.0,0.238,23.0,0.0103,0.0026,0.038,0.036,0.0,10.4,5GG,5A,0,PO,9,1.4,488,0
1230,8640,20.78,2GA,2楷林,58.0,349.0,0.0,0.005,0.0434,0,0,0.01,0.02,0.0,0.214,18.0,0.0085,0.0033,0.023,0.021,0.0,4.2,5GG,5A,0,HGI,12,-9.7,696,0
1270,10000,24.83,2GA,2楷林,28.0,297.0,0.0,0.006,0.0184,0,0,0.017,0.03,0.0,0.191,16.0,0.0093,0.0035,0.024,0.022,0.0,11.7,3GB,5A,0,CR,5,-0.6,619,0
1170,11650,25.89,2GA,2楷林,45.0,304.0,15.5,0.005,0.0223,0,0,0.008,0.02,0.0,0.181,14.0,0.008,0.003,0.023,0.022,0.0,5.5,3GB,5A,1,CR,6,-3.7,312,0
1290,9570,24.14,2GB,2楷林,15.0,336.0,0.0,0.005,0.0403,0,0,0.01,0.02,0.0,0.197,20.0,0.0079,0.0036,0.027,0.025,0.0,13.0,5GG,5A,0,HR,6,7.8,434,0
1560,11450,34.36,2GA,2楷林,4.0,257.0,10.0,0.007,0.0022,0,1,0.012,0.02,0.0,0.072,19.0,0.0086,0.0035,0.026,0.025,0.002,7.2,3GB,5A,1,GI,2,-6.1,281,1
1570,8680,26.64,2GD,2楷林,7.0,313.0,0.0,0.005,0.0182,0,0,0.017,0.01,0.0,0.146,12.0,0.0075,0.003,0.036,0.032,0.0,4.4,5GG,4C,0,HR,7,-5.5,587,0
1050,11630,23.87,2GC,2楷林,1.0,353.0,0.0,0.006,0.0552,0,0,0.022,0.02,0.0,0.35,33.0,0.0075,0.0027,0.028,0.027,0.0,3.3,5GG,4C,0,CR,10,-4.6,594,0
1390,10110,27.47,2GC,2楷林,37.0,345.0,0.0,0.006,0.0466,0,0,0.013,0.02,0.0,0.193,26.0,0.0068,0.0031,0.028,0.027,0.0,12.5,5GG,4C,0,HGI,3,3.6,459,0
