메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
AUDI,R8,TWO_SEATER,4.2,8.0,AT,고급유,5.7,9.1,336.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,5.5,9.4,347.0
AUDI,R8,TWO_SEATER,4.2,8.0,AT,고급유,5.7,9.1,336.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,,9.4,347.0
AUDI,RS,SUBCOMPACT,4.2,8.0,AT,고급유,6.5,9.2,306.0
AUDI,RS,SUBCOMPACT,4.2,8.0,AT,고급유,6.6,8.8,308.0
AUDI,S4,COMPACT,3.0,6.0,AT,고급유,7.6,10.9,262.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.6,10.9,262.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.5,10.5,267.0
AUDI,S6,MID_SIZE,4.0,8.0,AT,고급유,7.0,10.3,281.0
AUDI,S7,MID_SIZE,4.0,8.0,AT,고급유,7.0,10.3,281.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,고급유,9.6,13.2,209.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,고급유,9.6,13.2,209.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,8.7,11.4,237.0
AUDI,TTS,TWO_SEATER,2.0,4.0,AT,고급유,8.7,11.4,237.0
AUDI,A3,SUBCOMPACT,1.8,4.0,AT,고급유,10.0,14.1,200.0
AUDI,A3_TDI,SUBCOMPACT,2.0,4.0,AT,경유,13.2,18.2,177.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,고급유,10.2,13.9,198.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,고급유,9.9,13.3,205.0
AUDI,R8,TWO_SEATER,4.2,8.0,AT,고급유,5.8,9.6,327.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,,9.4,347.0
AUDI,R8,TWO_SEATER,4.2,8.0,AT,고급유,5.8,9.6,327.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,,9.4,347.0
AUDI,RS,SUBCOMPACT,4.2,8.0,AT,고급유,6.7,9.9,294.0
AUDI,RS,SUBCOMPACT,4.2,8.0,AT,고급유,6.8,9.4,297.0
AUDI,S3,SUBCOMPACT,2.0,4.0,AT,고급유,9.9,13.0,207.0
AUDI,S4,COMPACT,3.0,6.0,AT,고급유,7.7,11.8,253.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.7,11.8,253.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.5,11.0,262.0
AUDI,S6,MID_SIZE,4.0,8.0,AT,고급유,7.1,11.5,269.0
AUDI,S7,MID_SIZE,4.0,8.0,AT,고급유,7.1,11.5,269.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,고급유,9.6,13.2,209.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,고급유,9.6,13.0,212.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,8.5,11.9,235.0
AUDI,TTS,TWO_SEATER,2.0,4.0,AT,고급유,8.5,11.8,235.0
AUDI,A3,SUBCOMPACT,1.8,4.0,AT,휘발유,10.0,14.1,204.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,10.2,13.9,201.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.9,13.3,208.0
AUDI,S3,SUBCOMPACT,2.0,4.0,AT,고급유,9.9,13.0,211.0
AUDI,S4,COMPACT,3.0,6.0,AT,고급유,7.7,11.8,257.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.7,11.8,257.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.5,11.0,266.0
AUDI,S6,MID_SIZE,4.0,8.0,AT,고급유,7.5,11.4,263.0
AUDI,S7,MID_SIZE,4.0,8.0,AT,고급유,7.5,11.4,265.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,휘발유,9.9,12.8,209.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,휘발유,9.9,12.8,209.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,9.7,11.6,222.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,11.0,14.7,188.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,10.3,13.3,205.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.3,12.5,223.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,11.6,15.6,177.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,10.2,13.0,205.0
AUDI,A4,STATION WAGON ,2.0,4.0,AT,고급유,9.8,12.0,217.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,6.1,8.9,330.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,6.1,8.9,330.0
AUDI,S3,SUBCOMPACT,2.0,4.0,AT,고급유,9.1,11.8,232.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.7,11.8,259.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,7.5,11.0,266.0
AUDI,S6,MID_SIZE,4.0,8.0,AT,고급유,7.5,11.4,263.0
AUDI,S7,MID_SIZE,4.0,8.0,AT,고급유,7.5,11.4,265.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,휘발유,9.9,12.8,209.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,휘발유,9.9,12.8,209.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,9.7,11.6,222.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,11.0,14.7,188.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,10.3,13.3,205.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.3,12.5,223.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,11.6,15.6,177.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,10.0,14.3,203.0
AUDI,A4,STATION WAGON ,2.0,4.0,AT,고급유,9.5,12.7,217.0
AUDI,A5,SUBCOMPACT,2.0,4.0,AT,고급유,10.0,14.3,203.0
AUDI,A5,SUBCOMPACT,2.0,4.0,AT,고급유,10.0,14.3,203.0
AUDI,A5,MID_SIZE,2.0,4.0,AT,고급유,10.0,14.3,203.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,6.3,10.5,304.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,5.8,8.8,338.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,5.8,8.8,338.0
AUDI,RS,SUBCOMPACT,2.5,5.0,AT,고급유,8.1,12.0,248.0
AUDI,RS,SUBCOMPACT,2.9,6.0,AT,고급유,7.8,11.2,260.0
AUDI,S3,SUBCOMPACT,2.0,4.0,AT,고급유,9.4,12.0,223.0
AUDI,S4,COMPACT,3.0,6.0,AT,고급유,8.7,12.5,232.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,8.7,12.5,232.0
AUDI,S5,SUBCOMPACT,3.0,6.0,AT,고급유,8.4,12.3,239.0
AUDI,S5,MID_SIZE,3.0,6.0,AT,고급유,8.7,12.5,232.0
AUDI,S6,MID_SIZE,4.0,8.0,AT,고급유,6.7,10.0,298.0
AUDI,S7,MID_SIZE,4.0,8.0,AT,고급유,6.7,10.0,298.0
AUDI,SQ5,SUV ,3.0,6.0,AT,고급유,7.9,10.0,270.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,휘발유,9.9,12.8,209.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,휘발유,9.9,12.8,209.0
AUDI,TT,SUBCOMPACT,2.5,5.0,AT,고급유,8.1,12.2,245.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,9.7,11.6,222.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,11.0,14.7,188.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.2,12.7,225.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.3,12.7,221.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,11.6,14.5,182.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,10.0,14.3,204.0
AUDI,A4,STATION WAGON ,2.0,4.0,AT,고급유,9.3,12.5,221.0
AUDI,A5,SUBCOMPACT,2.0,4.0,AT,고급유,10.0,14.3,204.0
AUDI,A5,SUBCOMPACT,2.0,4.0,AT,고급유,10.0,14.3,204.0
AUDI,A5,MID_SIZE,2.0,4.0,AT,고급유,10.0,14.3,204.0
AUDI,A6,MID_SIZE,3.0,6.0,AT,고급유,9.3,12.2,224.0
AUDI,A7,MID_SIZE,3.0,6.0,AT,고급유,9.3,12.2,224.0
AUDI,Q5,SUV ,2.0,4.0,AT,고급유,9.2,11.5,230.0
AUDI,RS,SUBCOMPACT,2.5,5.0,AT,고급유,8.1,11.9,247.0
AUDI,S3,SUBCOMPACT,2.0,4.0,AT,고급유,9.3,12.5,222.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,휘발유,9.7,13.0,213.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,휘발유,9.7,13.0,213.0
AUDI,TT,SUBCOMPACT,2.5,5.0,AT,고급유,8.3,12.0,241.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,9.6,12.2,220.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,11.4,15.4,182.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.3,12.5,224.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AT,휘발유,9.3,12.5,224.0
AUDI,A4,COMPACT,2.0,4.0,AT,고급유,10.0,13.7,205.0
AUDI,A4,STATION WAGON ,2.0,4.0,AT,고급유,10.0,13.5,206.0
AUDI,A5,SUBCOMPACT,2.0,4.0,AT,고급유,10.0,13.7,205.0
AUDI,A5,SUBCOMPACT,2.0,4.0,AT,고급유,10.0,13.5,206.0
AUDI,A5,MID_SIZE,2.0,4.0,AT,고급유,10.0,13.7,205.0
AUDI,A6,MID_SIZE,2.0,4.0,AT,고급유,10.2,13.5,205.0
AUDI,A6,MID_SIZE,3.0,6.0,AT,고급유,9.2,12.2,226.0
AUDI,A6,MID_SIZE,3.0,6.0,AT,고급유,8.5,11.0,247.0
AUDI,A7,MID_SIZE,3.0,6.0,AT,고급유,9.2,12.2,226.0
AUDI,Q5,SUV ,2.0,4.0,AT,고급유,9.3,11.9,226.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,5.7,8.5,347.0
AUDI,R8,TWO_SEATER,5.2,10.0,AT,고급유,5.7,8.5,347.0
AUDI,RS,SUBCOMPACT,2.5,5.0,AT,고급유,8.3,11.9,243.0
AUDI,S3,SUBCOMPACT,2.0,4.0,AT,고급유,9.3,12.5,222.0
AUDI,TT,SUBCOMPACT,2.0,4.0,AT,휘발유,9.7,13.0,213.0
AUDI,TT,TWO_SEATER,2.0,4.0,AT,휘발유,9.7,13.0,213.0
AUDI,TT,SUBCOMPACT,2.5,5.0,AT,고급유,8.3,12.2,241.0
AUDI,TTS,SUBCOMPACT,2.0,4.0,AT,고급유,9.6,12.2,220.0
BMW,320I,COMPACT,2.0,4.0,AT,고급유,10.0,15.4,193.0
BMW,320I,COMPACT,2.0,4.0,AT,고급유,9.8,14.3,202.0
BMW,328D,COMPACT,2.0,4.0,AT,경유,13.2,18.2,181.0
BMW,328D,STATION WAGON ,2.0,4.0,AT,경유,13.2,18.2,181.0
BMW,328I,COMPACT,2.0,4.0,AT,고급유,10.0,15.4,193.0
BMW,328I,COMPACT,2.0,4.0,AT,고급유,9.4,13.9,209.0
BMW,328I,STATION WAGON ,2.0,4.0,AT,고급유,9.4,13.9,209.0
BMW,335I,COMPACT,3.0,6.0,AT,고급유,8.8,13.7,221.0
BMW,335I,COMPACT,3.0,6.0,AT,고급유,8.5,12.8,228.0
BMW,335I,FULL_SIZE,3.0,6.0,AT,고급유,8.4,12.5,232.0
BMW,428I,COMPACT,2.0,4.0,AT,고급유,10.0,15.4,193.0
BMW,428I,COMPACT,2.0,4.0,AT,고급유,9.4,13.9,209.0
BMW,435I,COMPACT,3.0,6.0,AT,고급유,8.8,13.7,221.0
BMW,435I,COMPACT,3.0,6.0,AT,고급유,8.5,12.8,228.0
BMW,528I,MID_SIZE,2.0,4.0,AT,고급유,9.8,14.3,202.0
BMW,528I,MID_SIZE,2.0,4.0,AT,고급유,9.4,13.9,209.0
BMW,535D,MID_SIZE,3.0,6.0,AT,경유,10.9,15.6,213.0
BMW,535I,MID_SIZE,3.0,6.0,AT,고급유,8.4,12.5,232.0
BMW,535I,FULL_SIZE,3.0,6.0,AT,고급유,8.0,11.6,246.0
BMW,550I,MID_SIZE,4.4,8.0,AT,고급유,6.9,10.4,281.0
BMW,550I,FULL_SIZE,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,640I,COMPACT,3.0,6.0,AT,고급유,8.4,12.5,232.0
BMW,650I,SUBCOMPACT,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,650I,COMPACT,4.4,8.0,AT,고급유,6.9,10.4,281.0
BMW,650I,COMPACT,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,740LI,FULL_SIZE,3.0,6.0,AT,고급유,8.0,11.6,246.0
BMW,750I,FULL_SIZE,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,750LI,FULL_SIZE,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,760LI,FULL_SIZE,6.0,12.0,AT,고급유,5.3,8.7,356.0
BMW,ACTIVEHYBRID,COMPACT,3.0,6.0,AT,고급유,10.9,14.1,191.0
BMW,ACTIVEHYBRID,MID_SIZE,3.0,6.0,AT,고급유,9.5,12.7,214.0
BMW,ACTIVEHYBRID,FULL_SIZE,3.0,6.0,AT,고급유,9.5,13.2,212.0
BMW,ALPINA,FULL_SIZE,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,ALPINA,FULL_SIZE,4.4,8.0,AT,고급유,6.7,10.2,292.0
BMW,M5,MID_SIZE,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,M6,SUBCOMPACT,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,X1,SUV ,2.0,4.0,AT,고급유,9.4,13.9,209.0
BMW,X1,SUV ,3.0,6.0,AT,고급유,7.6,11.2,260.0
BMW,X3,SUV ,2.0,4.0,AT,고급유,8.9,11.8,230.0
BMW,X3,SUV ,3.0,6.0,AT,고급유,7.9,11.0,253.0
BMW,X5,SUV ,3.0,6.0,AT,고급유,7.8,11.4,255.0
BMW,X5,SUV ,4.4,8.0,AT,고급유,6.1,9.2,320.0
BMW,X6,SUV ,4.4,8.0,AT,고급유,5.5,7.3,370.0
BMW,X6,SUV ,3.0,6.0,AT,고급유,7.4,10.2,274.0
BMW,X6,SUV ,4.4,8.0,AT,고급유,6.1,8.8,324.0
BMW,Z4,TWO_SEATER,2.0,4.0,AT,고급유,9.3,14.1,209.0
BMW,Z4,TWO_SEATER,3.0,6.0,AT,고급유,7.3,9.9,278.0
BMW,Z4,TWO_SEATER,3.0,6.0,AT,고급유,7.3,9.9,278.0
BMW,M3,COMPACT,3.0,6.0,AT,고급유,7.0,10.4,278.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,7.1,10.3,278.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.1,10.3,278.0
BMW,M5,MID_SIZE,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,M6,SUBCOMPACT,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.7,338.0
BMW,Z4,TWO_SEATER,3.0,6.0,AT,고급유,7.3,10.0,278.0
BMW,Z4,TWO_SEATER,3.0,6.0,AT,고급유,7.3,10.0,278.0
BMW,M2,SUBCOMPACT,3.0,6.0,AT,고급유,8.5,11.4,244.0
BMW,M3,COMPACT,3.0,6.0,AT,고급유,7.1,10.3,284.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,7.0,10.4,282.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.1,10.3,284.0
BMW,M5,MID_SIZE,4.4,8.0,AT,고급유,5.8,8.7,344.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.7,344.0
BMW,M6,SUBCOMPACT,4.4,8.0,AT,고급유,5.8,8.7,344.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.7,344.0
BMW,Z4,TWO_SEATER,3.0,6.0,AT,고급유,7.3,10.0,282.0
BMW,Z4,TWO_SEATER,3.0,6.0,AT,고급유,7.3,10.0,282.0
BMW,M2,SUBCOMPACT,3.0,6.0,AT,고급유,8.5,11.2,245.0
BMW,M3,COMPACT,3.0,6.0,AT,고급유,7.1,10.3,284.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,7.1,10.4,283.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.1,10.3,284.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.6,343.0
BMW,M6,SUBCOMPACT,4.4,8.0,AT,고급유,5.8,8.6,343.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.6,343.0
BMW,M2,SUBCOMPACT,3.0,6.0,AT,고급유,8.5,11.2,245.0
BMW,M3,COMPACT,3.0,6.0,AT,고급유,7.4,10.1,280.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,6.9,9.5,299.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.4,10.1,280.0
BMW,M6,SUBCOMPACT,4.4,8.0,AT,고급유,5.8,8.6,344.0
BMW,M6,SUBCOMPACT,4.4,8.0,AT,고급유,5.8,8.6,344.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.6,344.0
BMW,M2,SUBCOMPACT,3.0,6.0,AT,고급유,7.0,9.6,294.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,6.9,9.5,299.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,6.9,9.5,299.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.0,9.6,294.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.0,9.6,294.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.0,9.6,294.0
BMW,M6,COMPACT,4.4,8.0,AT,고급유,5.8,8.6,344.0
BMW,M2,SUBCOMPACT,3.0,6.0,AT,고급유,7.1,9.7,290.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,6.9,9.5,299.0
BMW,M4,SUBCOMPACT,3.0,6.0,AT,고급유,6.9,9.5,299.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.1,9.7,290.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.1,9.7,290.0
BMW,M4,COMPACT,3.0,6.0,AT,고급유,7.1,9.7,290.0
CHEVROLET,CRUZE_ECO,MID_SIZE,1.4,4.0,AT,휘발유,11.0,16.7,177.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,209.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,7.2,10.4,276.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,230.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,6.8,10.1,290.0
CHEVROLET,EXPRESS,VAN ,4.3,6.0,AT,휘발유,5.8,7.9,347.0
CHEVROLET,EXPRESS,VAN ,5.3,8.0,AT,휘발유,5.6,7.5,366.0
CHEVROLET,EXPRESS,VAN ,5.3,8.0,AT,휘발유,5.5,7.0,380.0
CHEVROLET,EXPRESS,VAN ,5.3,8.0,AT,휘발유,5.4,7.2,380.0
CHEVROLET,EXPRESS,VAN ,5.3,8.0,AT,휘발유,5.5,7.0,380.0
CHEVROLET,EXPRESS,VAN ,5.3,8.0,AT,휘발유,5.4,7.2,380.0
CHEVROLET,EXPRESS,VAN ,5.3,8.0,AT,휘발유,5.5,7.0,380.0
CHEVROLET,EXPRESS,VAN ,4.8,8.0,AT,휘발유,4.7,7.0,414.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.6,6.7,432.0
CHEVROLET,EXPRESS,VAN ,4.8,8.0,AT,휘발유,4.7,7.0,419.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,435.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.1,271.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,292.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.8,324.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.0,9.4,290.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.4,299.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.5,329.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,7.0,10.1,283.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,6.8,9.8,290.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.4,11.4,242.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.7,10.9,260.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.5,260.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.4,10.2,271.0
CHEVROLET,CRUZE_ECO,MID_SIZE,1.4,4.0,AT,휘발유,11.1,16.4,177.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,209.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,209.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,7.0,10.5,278.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,230.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,230.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,6.8,10.1,290.0
CHEVROLET,EXPRESS,VAN ,4.8,8.0,AT,휘발유,4.8,7.0,414.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,432.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,432.0
CHEVROLET,EXPRESS,VAN ,4.8,8.0,AT,휘발유,4.7,7.0,416.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.6,437.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.6,437.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.1,274.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,292.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.2,8.8,322.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.1,9.4,288.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,299.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.6,327.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.7,9.9,292.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,306.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.7,9.9,292.0
CHEVROLET,TAHOE,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,299.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,7.0,10.1,283.0
CHEVROLET,TRAVERSE,SUV ,3.6,6.0,AT,휘발유,6.8,9.8,290.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.4,11.2,247.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,9.3,13.0,252.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.7,10.9,265.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.4,265.0
CHEVROLET,COLORADO,PICKUP TRUCK ,2.8,4.0,AT,경유,8.3,12.2,277.0
CHEVROLET,COLORADO,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.4,10.1,279.0
CHEVROLET,CRUZE_ECO,MID_SIZE,1.4,4.0,AT,휘발유,11.1,16.4,181.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,214.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,7.0,10.5,285.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,214.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,235.0
CHEVROLET,EQUINOX,SUV ,3.6,6.0,AT,휘발유,6.7,9.9,300.0
CHEVROLET,EQUINOX,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,235.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,441.0
CHEVROLET,EXPRESS,VAN ,6.0,8.0,AT,휘발유,4.3,6.3,465.0
CHEVROLET,MALIBU,MID_SIZE,1.5,4.0,AT,휘발유,11.5,15.9,179.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.6,298.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.2,8.8,328.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.4,10.0,280.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.6,298.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.6,332.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.0,9.3,296.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,306.0
CHEVROLET,SILVERADO,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.9,8.9,304.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
CHEVROLET,SUBURBAN,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
