"SLAB번호","정정_장입LT","전저장위치코드","발지야드포인트","스카핑여부","품명","롤단위지정구분","월구분","정정_압연작업지시LT","장입온도"
"SQ57773 061",8.1,"5GG","4C",0,"HR","F",1,-6.5,454
"SQ49210 551",12.5,"5GG","5A",0,"GA",,10,0.4,505
"SQ55549 551",7.4,"5GG","4C",0,"CR",,12,4.6,349
"SQ79140 011",5.2,"5GG","5A",0,"HR",,9,-5.1,660
"SQ71498 031",4.9,"5GG","5A",0,"HR",,6,-6.5,694
"SQ51737 031",15.3,"5GG","4C",0,"HGI","F",11,0.5,399
"SQ77968 511",10,"5GG","4C",0,"HGI","F",8,4.1,335
"SQ79899 051",9.2,"3GB","5A",1,"HR",,9,-1.2,342
"SQ71315 021",3.5,"3GB","5A",0,"GA",,6,-4.7,639
"SQ72899 541",4.5,"5GG","4C",0,"PO","D",7,-2.7,684
"SQ63917 521",17.2,"5GG","5A",0,"HR","D",3,-1.5,349
"SQ67778 541",11.3,"5GG","5A",0,"HR",,5,-2.2,480
"SQ51872 031",16.5,"5GG","4C",0,"HR",,11,6.1,375
"SQ68291 561",21,"5GG","4C",0,"HR",,5,11.9,357
"SQ74221 511",6.2,"3GB","5A",0,"HR",,7,-3.4,619
"SQ52148 041",5.6,"3GB","5A",0,"HR",,11,-6.3,648
"SQ57768 051",8.7,"3GB","4C",0,"HR","D",1,-4.8,502
"SQ66892 041",3.7,"5GG","5A",0,"HR",,4,-3.2,716
"SQ53205 521",8.1,"5GG","4C",0,"PO","G",11,-2,490
"SQ64806 031",5.2,"5GG","4C",0,"HGI","F",4,-1.2,613
"SQ73629 031",6.5,"3GB","5A",0,"CR",,7,-1.3,582
"SQ79644 041",12.1,"5GG","5A",0,"CR",,9,1.3,458
"SQ78148 571",12.1,"5GG","4C",0,"HR","D",8,7.9,381
"SQ67205 041",4.8,"3GB","5A",0,"HR","D",4,-4.3,622
"SQ68898 061",13.1,"3GB","4C",0,"HR","D",5,-0.9,422
"SQ57741 521",6,"3GB","5A",0,"HR",,1,-5.7,643
"SQ63486 041",13.7,"5GG","5A",0,"FH","B",3,11.1,342
"SQ56907 531",5.9,"3GB","4C",0,"HGI","F",1,-1.7,537
"SQ53037 551",15.9,"3GB","5A",0,"HR",,11,1.9,427
"SQ52383 541",11.1,"3GB","5A",0,"HR","B",11,0.2,480
"SQ74072 061",5.7,"5GG","5A",0,"HR","D",7,1,724
"SQ70859 541",6.6,"5GG","5A",0,"CR",,6,0.3,625
"SQ51387 021",13.2,"5GG","4C",0,"HGI","D",10,0.6,535
"SQ71906 041",12,"5GG","5A",0,"PO","F",6,4.9,525
"SQ70040 551",6.8,"3GB","5A",0,"PO","F",5,-4.3,599
"SQ50270 051",4.8,"5GG","5A",0,"HR","D",10,-8.5,627
"SQ65246 521",4.3,"3GB","5A",0,"PO","B",4,1,649
"SQ79214 541",8.7,"5GG","5A",0,"PO","F",9,-1.4,483
"SQ74007 531",7.6,"5GG","5A",0,"HR","B",7,-3.1,458
"SQ70360 511",5.7,"5GG","4C",0,"HR",,6,1.2,542
"SQ65949 531",12,"3GB","4C",0,"GI",,4,2.5,368
"SQ60341 521",10.7,"3GB","4C",0,"GI","B",2,6.6,422
"SQ73673 521",6.6,"3GB","5A",0,"CR",,7,-4.1,586
"SQ65397 511",4.1,"5GG","4C",0,"FH","F",4,-4.6,727
"SQ71037 541",8.1,"3GB","5A",1,"GI","F",6,0.2,323
"SQ53796 511",5.3,"5GG","4C",0,"HGI","F",12,-0.9,615
"SQ71301 561",5.3,"5GG","5A",0,"GI",,6,-3.8,476
"SQ70862 041",4.4,"5GG","5A",0,"HR",,6,-0.4,611
"SQ57887 031",9.6,"3GB","4C",0,"HR","F",1,-1,477
"SQ67713 551",7.9,"3GB","4C",0,"BP",,5,-4.3,555
"SQ52590 511",5,"3GB","4C",0,"HR",,11,-1.3,615
"SQ75405 011",14.3,"5GG","5A",1,"HR","D",7,1.8,342
"SQ80909 531",7.4,"5GG","4C",0,"GI","B",9,-4.5,562
"SQ70834 551",9.5,"5GG","5A",0,"HR","B",6,0.6,390
"SQ69999 521",6.8,"3GB","5A",1,"GI","F",5,-0.9,329
"SQ54240 031",5.5,"5GG","5A",0,"PO","D",12,-3,491
"SQ59691 551",13.8,"5GG","4C",0,"HGI","D",2,6.5,453
"SQ53873 051",9.2,"5GG","5A",0,"HR","D",12,-1.4,406
"SQ69636 021",8.1,"3GB","4C",1,"CR",,5,-2.6,302
"SQ63232 521",6.4,"5GG","4C",0,"HR","D",3,-5.8,549
"SQ67059 011",9.6,"5GG","5A",0,"HR","D",4,-5,642
"SQ65139 011",8.8,"5GG","4C",0,"HGI","F",4,-1.6,520
"SQ49773 521",5.9,"3GB","5A",1,"CR",,10,-6.6,375
"SQ60597 551",11.3,"5GG","5A",0,"FH",,2,1.6,327
"SQ57076 021",8.9,"5GG","5A",0,"HR","F",1,1.4,434
"SQ80235 011",11.9,"3GB","5A",0,"CR",,9,0.1,407
"SQ69254 541",5.9,"5GG","5A",0,"GI",,5,-5,562
"SQ52416 021",13,"5GG","4C",0,"HR","D",11,-2.3,430
"SQ51891 511",12.1,"5GG","4C",0,"HR","B",11,0.9,379
"SQ75748 531",7.6,"5GG","5A",0,"HR",,8,2.3,572
"SQ55257 051",6.8,"5GG","5A",0,"HR",,12,-6.4,479
"SQ71059 051",12.8,"3GB","5A",0,"HR","B",6,2.3,371
"SQ79543 031",8.3,"5GG","5A",0,"CR",,9,-4.6,512
"SQ70529 021",8.9,"5GG","4C",0,"PO","B",6,2.7,408
"SQ74008 511",5.5,"5GG","5A",0,"CR",,7,-3.2,630
"SQ54186 041",9.4,"3GB","4C",0,"GI",,12,-1,439
"SQ76023 541",1,"3GB","4C",0,"BP",,8,-5.4,742
"SQ64846 041",6.2,"5GG","5A",0,"GI","B",4,-3.4,566
"SQ56022 021",7.9,"5GG","5A",0,"FH",,12,-7.1,426
"SQ56158 561",3.8,"5GG","5A",0,"HR","D",1,-3.2,507
"SQ78523 081",3.6,"5GG","5A",0,"HR",,9,-0.8,603
"SQ49771 551",7.2,"3GB","4C",0,"HGI","F",10,-4.9,474
"SQ51770 051",9,"3GB","4C",0,"CR",,11,-4.9,344
"SQ76572 031",29.6,"5GG","4C",0,"CR",,8,21,322
"SQ64634 511",16.1,"5GG","4C",0,"PO","D",4,6.4,362
"SQ75075 511",14,"5GG","5A",0,"HGI","F",7,3.6,363
"SQ68014 511",10.6,"5GG","5A",0,"HR",,5,-2.4,382
"SQ66669 521",7.1,"5GG","5A",0,"CR","B",4,-2.7,526
"SQ64262 011",14.8,"5GG","4C",0,"FH",,3,0.5,434
"SQ55766 021",13.8,"5GG","5A",0,"HR",,12,10.1,407
"SQ73471 541",5.7,"5GG","5A",0,"CR",,7,-4.1,637
"SQ74284 071",3.7,"5GG","5A",0,"HR",,7,-4,573
"SQ54775 571",14.1,"3GB","5A",0,"HR",,12,-2.4,463
"SQ68342 531",8.1,"5GG","4C",0,"CR","F",5,0.1,368
"SQ50333 031",7.3,"5GG","5A",0,"CR",,10,-0.5,530
"SQ78950 021",9.5,"5GG","4C",0,"CR",,9,-1.8,575
"SQ73418 541",5.7,"5GG","5A",0,"CR",,7,-7.2,491
"SQ59872 061",15.7,"5GG","4C",0,"HGI","D",2,10.2,409
"SQ75451 521",6,"5GG","5A",0,"BP",,7,-5,473
"SQ51659 021",14.3,"5GG","5A",0,"HR",,11,4,412
"SQ73775 021",2.4,"3GB","4C",0,"HGI","D",7,-2.8,765
"SQ72635 031",7.1,"3GB","5A",0,"HR","D",6,-5.5,693
"SQ80173 051",5.2,"3GB","5A",0,"HR",,9,-3.7,528
"SQ64338 061",8.7,"3GB","5A",0,"HGI","D",3,-2.3,417
"SQ74479 541",7.1,"3GB","4C",0,"HR",,7,0.1,523
"SQ54122 011",15.3,"5GG","5A",0,"HR","B",12,4.9,336
"SQ73610 511",4.9,"3GB","4C",0,"HR",,7,-5.7,627
"SQ53454 061",15.7,"3GB","5A",0,"CR",,11,-5.5,391
"SQ51317 551",3.5,"3GB","5A",1,"GI","F",10,-3.2,473
"SQ68805 511",6.2,"5GG","5A",0,"HR",,5,-3.2,500
"SQ53619 541",7.6,"5GG","5A",0,"HR",,12,-1.2,533
"SQ56808 541",8.2,"5GG","5A",0,"HGI","F",1,-2.1,533
"SQ72480 531",11.4,"5GG","4C",0,"CR","B",6,-3.4,472
"SQ71280 041",10.8,"5GG","5A",0,"HR","D",6,0.7,491
"SQ52367 531",3.5,"5GG","4C",0,"PO","D",11,-7.1,605
"SQ78805 571",9.2,"5GG","5A",0,"HR",,9,-4.7,341
"SQ60474 511",13,"5GG","5A",0,"HGI","F",2,1.3,435
"SQ75001 551",5.5,"5GG","4C",0,"FH",,7,0.6,524
"SQ51133 041",4.6,"3GB","4C",0,"HR",,10,-1.8,538
"SQ70761 561",4.6,"3GB","5A",1,"HR",,6,0.4,574
"SQ79647 061",11.1,"5GG","5A",0,"CR",,9,0.5,413
"SQ55716 521",12.1,"3GB","5A",0,"GI","B",12,-0.5,396
"SQ76463 021",6.5,"3GB","4C",0,"GI","D",8,-1,564
"SQ49330 041",11.4,"5GG","5A",0,"HR","B",10,-2.5,461
"SQ78158 031",9.6,"5GG","4C",0,"HR","D",8,3.7,588
"SQ66908 041",13.7,"5GG","5A",0,"HR","F",4,0.8,433
"SQ67063 551",4.2,"3GB","5A",0,"HR","F",4,-6.5,680
"SQ59915 031",8.1,"5GG","5A",0,"CR","B",2,0.1,512
"SQ53174 531",9.1,"5GG","5A",0,"HGI","F",11,3,388
"SQ51135 551",2.9,"3GB","4C",0,"CR",,10,-5,566
"SQ74713 011",10.7,"5GG","5A",0,"GA",,7,2.2,465
"SQ72146 561",3.6,"3GB","5A",0,"HR",,6,-6.7,438
"SQ70272 551",10.1,"5GG","5A",0,"PO","B",6,-0.3,608
"SQ76786 521",4.8,"3GB","5A",0,"CR",,8,-5.9,629
"SQ55829 521",9.5,"3GB","4C",0,"HGI","F",12,2.1,361
"SQ75934 521",1.7,"3GB","5A",0,"HGI","F",8,-3.9,708
"SQ71132 541",4.8,"3GB","5A",0,"CR",,6,-4,707
"SQ53564 031",9,"3GB","4C",0,"GI","D",11,4,583
"SQ59457 531",7.9,"5GG","5A",0,"HGI","F",2,1.3,569
"SQ52161 521",8.6,"5GG","4C",0,"CR",,11,-1.4,426
"SQ78442 051",6.4,"5GG","5A",0,"HR","D",9,-1.4,657
"SQ73668 541",8.3,"3GB","4C",0,"GA",,7,-2.1,500
"SQ72491 011",9.5,"5GG","5A",0,"PosMAC","B",6,-4,401
"SQ62909 021",16,"3GB","4C",0,"PO","F",3,6.1,352
"SQ59783 011",22.2,"5GG","5A",0,"HR","B",2,9.2,310
"SQ53945 021",13.6,"5GG","5A",0,"GI","B",12,1.8,430
"SQ72638 511",6.8,"5GG","5A",0,"HR","D",6,-5.9,561
"SQ49566 021",16.5,"3GB","5A",0,"PO","B",10,5.4,409
"SQ58054 021",3,"3GB","4C",0,"HR",,1,-11.5,637
"SQ79672 511",7.7,"3GB","5A",0,"HGI","F",9,-4.8,443
"SQ57823 041",8.5,"5GG","4C",0,"HR",,1,-5.5,486
"SQ66781 071",15.5,"5GG","5A",0,"BP",,4,1.3,357
"SQ54149 051",15.2,"5GG","5A",0,"CR",,12,2.6,365
"SQ52347 561",5.6,"3GB","5A",0,"HR","F",11,-1.2,488
"SQ73779 031",2.7,"3GB","5A",0,"BP",,7,0.2,740
"SQ81097 011",14.3,"3GB","5A",0,"HR",,9,9.9,483
"SQ61549 521",4.3,"5GG","5A",0,"HGI","F",2,-3.5,650
"SQ49520 051",10.7,"5GG","5A",0,"PO","B",10,1.4,530
"SQ76352 541",5.4,"3GB","4C",0,"CR",,8,-3.8,602
"SQ77128 521",4.5,"5GG","4C",0,"HGI","D",8,-8.1,678
"SQ69198 511",9.5,"3GB","5A",0,"PO","B",5,-4.1,368
"SQ54631 031",14.1,"3GB","5A",0,"HR","F",12,1.2,398
"SQ77694 511",7.1,"5GG","5A",0,"CR",,8,-2.5,560
"SQ63985 511",12.7,"5GG","4C",0,"HR",,3,-3,483
"SQ75824 031",5.8,"3GB","4C",0,"CR",,8,-4.6,583
"SQ71739 041",5.6,"3GB","4C",0,"PO","B",6,-6.6,619
"SQ50820 511",11.7,"5GG","4C",0,"HR",,10,-1,384
"SQ65070 051",11.8,"5GG","5A",0,"CR",,4,-3.4,583
"SQ56926 531",8.3,"5GG","5A",0,"PO","B",1,-2.3,493
"SQ78251 551",2.1,"3GB","4C",1,"HR",,8,-5.6,424
"SQ62142 531",13.4,"5GG","5A",0,"HR","D",3,2.9,549
"SQ49998 521",12.8,"5GG","5A",0,"GI",,10,1.1,406
"SQ53998 541",9.9,"5GG","5A",0,"HR","D",12,-1.5,395
"SQ52176 011",15.9,"3GB","4C",0,"PO","G",11,9.8,339
"SQ58385 021",7.4,"5GG","4C",0,"GA",,1,4.1,500
"SQ73249 041",8.1,"5GG","5A",0,"HR","D",7,-2.7,565
"SQ55767 021",16,"5GG","5A",0,"GA","B",12,13.5,516
"SQ65044 521",6.5,"5GG","5A",0,"HR","D",4,-5.5,617
"SQ58038 521",4.8,"3GB","4C",0,"CR",,1,-6.6,529
"SQ71694 051",6.2,"3GB","4C",0,"GI","F",6,2.9,422
"SQ75673 561",5.4,"3GB","4C",0,"HR","D",8,-5.8,614
"SQ54327 011",12.2,"3GB","4C",0,"HGI","F",12,-1.5,351
"SQ55804 051",6.4,"5GG","4C",0,"HGI","D",12,1.7,613
"SQ67093 061",11.9,"5GG","5A",0,"HR",,4,0.4,438
"SQ71371 051",8.9,"3GB","5A",0,"HR",,6,1.8,469
"SQ70562 031",8.8,"3GB","5A",0,"CR",,6,0.8,387
"SQ57428 041",13.2,"5GG","5A",0,"PO","D",1,7,474
"SQ64067 561",4.6,"5GG","4C",0,"HR",,3,-1.8,555
"SQ72398 051",9.1,"5GG","5A",0,"HR",,6,-1.2,497
"SQ49421 551",9.6,"5GG","5A",0,"HR",,10,-1.4,524
"SQ65192 561",9.8,"3GB","4C",0,"PO","D",4,0.6,551
"SQ58770 561",9.4,"3GB","4C",0,"HR",,1,3.4,498
"SQ72588 031",7,"3GB","5A",1,"CR",,6,-2.1,412
"SQ80839 011",5.6,"3GB","4C",0,"PO","F",9,-7.4,611
"SQ53511 051",8.1,"5GG","4C",0,"HR",,11,-5.9,603
"SQ75810 531",3.4,"3GB","5A",1,"GI","D",8,-3.4,399
"SQ52801 511",7,"5GG","5A",0,"HGI","D",11,-4,646
"SQ52494 581",4,"3GB","4C",0,"HR",,11,-0.9,689
"SQ76840 061",9.8,"3GB","5A",0,"BP",,8,1.3,357
"SQ50538 521",12.1,"5GG","5A",0,"HR","B",10,-2.2,472
"SQ80504 541",7.5,"5GG","5A",0,"HR",,9,0.9,603
"SQ74349 021",9.5,"3GB","4C",0,"HR","D",7,4.6,519
"SQ59406 541",10.3,"5GG","5A",1,"HR",,2,3.8,503
"SQ53172 021",8.1,"3GB","5A",0,"GI",,11,-4.3,514
"SQ56941 021",10.6,"5GG","5A",0,"HR","D",1,-1.9,470
"SQ78475 031",8,"3GB","5A",0,"GI",,9,-0.5,644
"SQ50860 511",8.3,"3GB","4C",0,"HR",,10,-0.8,552
"SQ65427 531",6.3,"3GB","5A",1,"HR",,4,0.8,351
"SQ79676 041",8.1,"3GB","5A",0,"HGI","F",9,-5.6,510
"SQ58313 521",8,"3GB","4C",0,"HR",,1,1,599
"SQ50482 541",16.9,"5GG","5A",0,"HR","B",10,-1.4,338
"SQ52172 031",15.8,"5GG","5A",0,"CR",,11,1.3,341
"SQ80848 041",4.7,"5GG","5A",0,"CR",,9,-8.2,562
"SQ73911 041",6.8,"5GG","5A",0,"HR","D",7,0.6,372
"SQ66106 571",4.6,"5GG","4C",0,"CR",,4,-3.7,607
"SQ64705 031",8,"3GB","5A",0,"CR",,4,0.5,388
"SQ49325 041",9.7,"5GG","5A",0,"HR","D",10,-1.6,521
"SQ66540 531",8.2,"3GB","5A",1,"HR","B",4,-1.2,313
"SQ70506 551",5.4,"3GB","4C",0,"CR",,6,1.5,529
"SQ63303 011",4.4,"3GB","5A",1,"HR",,3,-8.7,388
"SQ54806 011",10.6,"5GG","5A",0,"HR",,12,3.8,397
"SQ65773 031",12.1,"3GB","4C",0,"HR","D",4,1.2,449
"SQ69489 081",9.8,"5GG","4C",0,"CR",,5,-1.1,473
"SQ60123 551",11.6,"5GG","5A",0,"HGI","F",2,0.1,376
"SQ71371 061",8.7,"3GB","5A",0,"HR",,6,1.7,508
"SQ75276 541",7.1,"3GB","5A",0,"HR",,7,-3.7,547
"SQ55804 531",6.8,"5GG","4C",0,"HGI","D",12,2.1,625
"SQ56542 531",7.4,"5GG","5A",0,"HR","B",1,-0.7,398
"SQ67782 021",10.8,"5GG","5A",0,"HR","D",5,-3,430
"SQ58047 021",6.6,"3GB","4C",0,"HR",,1,1.3,505
"SQ56011 551",7.6,"5GG","5A",0,"HGI","F",12,-6.3,510
"SQ54600 511",12.7,"3GB","5A",0,"HR",,12,4,467
"SQ71030 511",7.7,"3GB","5A",1,"HR","F",6,1.2,391
"SQ76826 511",8.1,"3GB","5A",0,"HR",,8,-1.2,641
"SQ61663 031",9.5,"3GB","5A",0,"HGI","F",3,-0.6,602
"SQ50350 021",11.9,"5GG","5A",0,"GA",,10,-4.7,379
"SQ51975 021",17.5,"5GG","5A",0,"HR",,11,12.1,451
"SQ61650 031",5.5,"5GG","5A",0,"HGI","F",3,-5.1,566
"SQ57990 541",11.1,"3GB","4C",0,"HGI","D",1,0.8,525
"SQ73292 021",8.1,"5GG","5A",0,"HGI","D",7,-2,575
"SQ55841 541",8.6,"3GB","4C",0,"CR",,12,2.7,360
"SQ61494 021",5.3,"3GB","4C",0,"HR","B",2,-4.6,622
"SQ66106 551",3.8,"5GG","4C",0,"HR","F",4,-3.5,583
"SQ69179 051",10.4,"3GB","5A",0,"PO","B",5,-2.2,505
"SQ52216 061",5.3,"3GB","4C",0,"PO","G",11,-4,530
"SQ77114 521",6.1,"3GB","4C",0,"GI",,8,-4.9,614
"SQ73953 541",7.1,"3GB","4C",0,"CR",,7,1.5,517
"SQ61340 541",16.9,"5GG","5A",0,"CR",,2,11.2,443
"SQ61663 521",9,"3GB","5A",0,"HGI","F",3,-0.5,457
"SQ49501 541",5.2,"3GB","4C",0,"HR",,10,-7.8,670
"SQ60312 011",8.3,"5GG","4C",0,"BP",,2,-2.2,458
"SQ58536 061",16,"5GG","5A",0,"HGI","D",1,7.2,416
"SQ50080 511",10.6,"5GG","4C",0,"HR","D",10,2.7,395
"SQ78059 541",3.5,"3GB","5A",0,"CR",,8,-5.4,728
"SQ53484 521",15.5,"3GB","5A",0,"GI","B",11,0.9,384
"SQ65574 021",11,"5GG","5A",0,"HGI","F",4,0.6,546
"SQ61650 061",5.4,"5GG","5A",0,"HGI","D",3,-5.4,469
"SQ78217 071",8.8,"3GB","5A",0,"BP",,8,1.4,485
"SQ51172 041",10.7,"5GG","4C",0,"HR",,10,1.3,512
"SQ80719 541",2.8,"3GB","5A",1,"GA","F",9,-3.8,403
"SQ55357 511",9.7,"5GG","5A",0,"HR",,12,-1.7,577
"SQ56436 531",16,"5GG","5A",0,"HGI","D",1,1.6,440
"SQ70725 031",5.3,"5GG","5A",1,"HR",,6,-0.5,469
"SQ58719 521",10.5,"3GB","4C",0,"HR",,1,2.7,428
"SQ77177 041",9.7,"3GB","4C",0,"GA",,8,0.1,408
"SQ65032 041",6.7,"5GG","4C",0,"CR",,4,-2.5,447
"SQ67652 511",12.6,"3GB","5A",0,"HR",,5,-0.8,366
"SQ65942 021",8.8,"5GG","5A",0,"CR",,4,0,584
"SQ50266 551",5.4,"3GB","5A",0,"HR","D",10,-6.8,637
"SQ53195 601",9.2,"5GG","4C",0,"PO","G",11,1.1,349
"SQ58350 021",2.7,"3GB","4C",0,"HGI","F",1,-5.1,579
"SQ68787 511",9.1,"3GB","5A",0,"CR",,5,1.3,493
"SQ54374 041",3.9,"3GB","5A",1,"PO","F",12,-6.5,318
"SQ78255 041",11.5,"5GG","4C",0,"CR",,8,4.7,386
"SQ53745 041",7.6,"5GG","5A",0,"HR","F",12,-2.2,674
"SQ55439 531",12,"5GG","5A",0,"HGI","D",12,-2.1,370
"SQ52442 541",14.6,"3GB","4C",0,"HR",,11,3.3,370
"SQ66988 051",3.9,"3GB","5A",0,"FH","B",4,-8.8,619
"SQ74959 041",5.5,"3GB","5A",1,"FH",,7,-1.3,316
"SQ54107 551",9.1,"3GB","4C",0,"HR",,12,-2.5,461
"SQ52845 021",2.1,"3GB","5A",1,"EG","F",11,-7.3,341
"SQ62859 551",9.3,"3GB","4C",0,"CR",,3,-0.6,528
"SQ53779 561",4.8,"5GG","4C",0,"PO","G",12,-1.6,510
"SQ76235 011",2.7,"5GG","5A",0,"HR",,8,-6.9,817
"SQ57984 031",12.2,"5GG","4C",0,"CR",,1,0.7,455
"SQ63713 031",6,"5GG","5A",0,"HR",,3,-2.7,492
"SQ49637 531",5.3,"3GB","5A",0,"CR",,10,-7.9,552
"SQ55852 031",7.4,"3GB","5A",0,"HR",,12,-0.3,585
"SQ73876 551",8.6,"5GG","5A",0,"PO","D",7,1.6,497
"SQ71289 021",9.3,"5GG","5A",0,"HR",,6,-1.1,461
"SQ59047 051",14.2,"5GG","5A",0,"PO","B",2,-0.7,324
"SQ65824 031",4.7,"5GG","5A",0,"CR",,4,-4.1,652
"SQ52437 041",16.3,"3GB","4C",0,"GI",,11,5.8,383
"SQ51045 051",4.6,"5GG","4C",0,"GI",,10,-4.7,625
"SQ52675 011",11.4,"3GB","4C",0,"CR",,11,-0.8,404
"SQ61537 021",13.2,"5GG","5A",0,"HR","B",2,7.2,554
"SQ54147 061",16,"5GG","5A",0,"CR",,12,3.2,375
"SQ64868 041",14.8,"3GB","5A",0,"HGI","B",4,1.3,414
"SQ60434 031",18.2,"5GG","5A",0,"HR",,2,4.9,384
"SQ72961 071",1.1,"3GB","5A",0,"BP",,7,-5.5,767
"SQ56751 021",13,"5GG","4C",0,"CR",,1,3.6,416
"SQ79291 031",10.6,"5GG","5A",0,"HR",,9,-0.7,461
"SQ72543 051",7.6,"3GB","5A",0,"HR",,6,-1.3,525
"SQ50825 511",5.3,"5GG","5A",0,"HGI","F",10,-3.3,489
"SQ59769 541",16.1,"3GB","4C",0,"HGI","F",2,3.8,375
"SQ70778 011",4.7,"5GG","5A",0,"HR","F",6,-2.3,632
"SQ64725 531",12.7,"5GG","5A",0,"PO","B",4,-2.1,352
"SQ72873 561",3.8,"3GB","4C",0,"CR",,7,-5,445
"SQ72657 031",13.1,"3GB","4C",0,"GI",,6,2.5,422
"SQ65314 051",11,"3GB","4C",1,"HR",,4,3.1,357
"SQ65486 011",7.1,"5GG","5A",0,"PO","B",4,-1.3,549
"SQ56331 031",0.8,"3GB","4C",1,"GI","F",1,-2.7,512
"SQ50727 521",10.4,"3GB","5A",0,"HR","F",10,0.2,563
"SQ70114 541",4.2,"5GG","5A",0,"HR",,6,-7.8,636
"SQ61252 551",13.3,"5GG","5A",0,"HGI","F",2,-2.1,468
"SQ78356 011",8,"3GB","4C",0,"CR",,9,1.7,501
"SQ76830 511",8.1,"5GG","5A",0,"HR",,8,-2.6,510
"SQ70393 551",2.8,"3GB","5A",0,"HR","B",6,-8,598
"SQ49513 031",12.4,"5GG","4C",0,"HR",,10,3.4,531
"SQ57397 031",8.4,"3GB","5A",0,"HGI","F",1,-3.9,578
"SQ71592 551",4.4,"3GB","4C",0,"HR","B",6,-6.9,770
"SQ77563 541",10.5,"3GB","4C",0,"HR",,8,-4,496
"SQ68611 031",5.6,"5GG","4C",0,"HR",,5,-4.8,581
"SQ80498 041",15.8,"5GG","5A",0,"HR","D",9,7,356
"SQ70593 511",11.3,"5GG","4C",0,"PO","G",6,2.3,420
"SQ52813 541",6.5,"3GB","4C",0,"HR","B",11,-2.2,477
"SQ74564 011",2,"3GB","5A",0,"PO","D",7,-6.5,781
"SQ78805 051",11.1,"5GG","5A",0,"HR",,9,2.6,480
"SQ67328 531",10.9,"3GB","5A",0,"GI","B",5,2.6,478
"SQ69374 041",10.8,"3GB","5A",0,"HR","F",5,2.6,395
"SQ73413 521",11.7,"5GG","4C",0,"GA",,7,-0.4,392
"SQ56964 051",9.9,"5GG","5A",0,"HR","D",1,-1.7,477
"SQ64841 511",16.4,"5GG","4C",0,"HGI","D",4,8.3,402
"SQ52758 551",5.6,"3GB","4C",0,"GI","B",11,-0.1,625
"SQ52168 011",8.4,"3GB","5A",0,"CR",,11,-3.4,551
"SQ71970 541",15.5,"5GG","5A",0,"HR",,6,3.9,553
"SQ67658 551",10.7,"3GB","5A",0,"HR",,5,-2.6,310
"SQ77752 521",2.6,"5GG","5A",0,"HGI","F",8,-8.6,787
"SQ70972 021",6.9,"5GG","4C",0,"HR",,6,-7.7,682
"SQ53507 041",10,"5GG","4C",0,"HR",,11,-4.1,515
"SQ58074 571",7.5,"3GB","4C",0,"HGI","F",1,0.1,530
"SQ49127 051",36,"3GB","5A",0,"HGI","D",10,24.4,330
"SQ70223 051",4.4,"5GG","4C",0,"PO","D",6,-10.4,699
"SQ67638 031",7.9,"3GB","5A",0,"HR",,5,-3,402
"SQ64930 541",10.3,"5GG","5A",0,"CR","B",4,-2.3,525
"SQ52982 051",15.6,"5GG","5A",0,"HR",,11,7.4,413
"SQ67645 051",7.7,"5GG","5A",0,"HR",,5,-4.6,461
"SQ77561 531",8.5,"5GG","4C",0,"HR",,8,-3.2,477
"SQ72951 021",2.5,"5GG","4C",0,"PosMAC",,7,-2.6,582
"SQ77359 061",9.8,"5GG","5A",0,"HGI","F",8,-0.7,627
"SQ53203 571",8.4,"5GG","4C",0,"PO","G",11,-1.7,533
"SQ78572 521",6.5,"5GG","5A",0,"CR",,9,1.2,679
"SQ53802 021",4.9,"5GG","5A",0,"HGI","F",12,-3,585
"SQ75394 031",5.4,"5GG","5A",0,"CR",,7,-7,577
"SQ70938 531",14.7,"5GG","4C",0,"HR",,6,-2.9,438
"SQ53861 521",12.1,"3GB","5A",0,"HGI","F",12,2.4,426
"SQ66155 041",5.7,"3GB","5A",0,"HR","F",4,2.2,564
"SQ60855 521",8.5,"3GB","4C",0,"HR","F",2,-5,414
"SQ67972 571",6.5,"5GG","5A",0,"HR",,5,-0.4,723
"SQ73172 011",4.5,"3GB","5A",0,"HR","D",7,-4.2,753
"SQ79570 551",4.1,"3GB","5A",0,"GA","B",9,-6.1,707
"SQ49341 041",6.3,"3GB","5A",0,"HR",,10,-5.5,490
"SQ50472 021",4.3,"5GG","4C",0,"CR",,10,-3.8,581
"SQ50891 541",3.2,"5GG","4C",0,"HR",,10,-7,708
"SQ52436 021",13.4,"3GB","4C",0,"CR",,11,6.6,379
"SQ71244 011",4.7,"5GG","5A",0,"GA",,6,-1,589
"SQ65594 031",10.8,"3GB","4C",0,"HGI","D",4,-1.3,537
"SQ50997 541",2.8,"3GB","5A",1,"GI",,10,-8.2,426
"SQ51254 551",13.3,"5GG","4C",0,"PO","D",10,3.3,439
"SQ53177 541",6,"3GB","4C",1,"GI","F",11,-3.2,300
"SQ53133 521",8.9,"5GG","5A",0,"HGI","F",11,-2.5,506
"SQ75067 561",7.2,"5GG","4C",0,"FH",,7,1.2,502
"SQ78597 021",4.8,"5GG","4C",0,"CR",,9,-5.4,580
"SQ72958 581",1.6,"5GG","5A",0,"BP",,7,-4.7,654
"SQ70187 021",6.1,"5GG","4C",0,"HR","B",6,-0.1,451
"SQ54169 011",18.1,"5GG","5A",0,"PO","D",12,7.4,393
"SQ59038 041",15.7,"5GG","5A",0,"PO","B",2,0.8,341
